src_report_type,src_index_page,src_index_year,src_detail_page,src_attachment_index,src_url_published,src_url,src_url_display,src_url_canonicalised,src_filename,src_area,src_block,src_operator,src_date_text,src_date_parsed,src_year,src_is_redacted,src_variant_suffix,src_parse_note,src_index_date_occurred,src_index_time,src_index_lease_number,src_index_area_block,src_index_accident_type,src_index_row_count,src_panel_number,src_panel_title,src_panel_publication_date,src_sha256,src_fetch_note
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/ocs-operations/110928-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/ocs-operations/110928-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/ocs-operations/110928-pdf.pdf,false,110928-pdf.pdf,,,,110928-pdf,2011-09-28,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,09-28-2011,08:15,00064,SS/114,LTA (>3 days) - Other,1,,,,327dacb1e875f6ee5b82690dab52e121c2431ef649a6f5971536cf16016d1758,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2006,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regions/060212-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regions/060212-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regions/060212-pdf.pdf,false,060212-pdf.pdf,,,,060212-pdf,2006-02-12,2006,false,,archive_yymmdd_filename;no_area_block_in_filename,02-12-2006,06:30,G14658,MC/822,Pollution,1,,,,570d367f22db70b7ace72ef12e0847808d76acfce717ddc917409f62e8e60c9f,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2008,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regions/081113-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regions/081113-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regions/081113-pdf.pdf,false,081113-pdf.pdf,,,,081113-pdf,2008-11-13,2008,false,,archive_yymmdd_filename;no_area_block_in_filename,11-13-2008,01:00,00133,GI/47,Pollution,1,,,,c378753f2b77e7e0b7642d10493d1a4296aabe12811344bbc02b1bb3875dd8ff,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2004,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regulations-and-guidance/18-nov-2004-p00205.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regulations-and-guidance/18-nov-2004-p00205.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regulations-and-guidance/18-nov-2004-p00205.pdf,false,18-nov-2004-p00205.pdf,,,p00205,18-nov-2004,2004-11-18,2004,false,,no_area_block_in_filename,11-18-2004,09:45,P00205,LA/6912,Pollution,1,,,,ee2f98980408a464c7111def1bcc92e18ce468de1c732b59480cb4523fa17a72,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2008,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regulations-and-guidance/27-jun-2008-p00441.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regulations-and-guidance/27-jun-2008-p00441.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/regulations-and-guidance/27-jun-2008-p00441.pdf,false,27-jun-2008-p00441.pdf,,,p00441,27-jun-2008,2008-06-27,2008,false,,no_area_block_in_filename,06-27-2008,12:33,P00441,SM6374,Helicopter Accident,1,,,,badceefd25a4d5e79903c26f795e705698dfe3165823873299931480c81ba413,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110429.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110429.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110429.pdf,false,110429.pdf,,,,110429,2011-04-29,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,04-29-2011,09:00,G16455,ST/291,Required Evacuation - LTA (>3 days) - Crane,1,,,,c4399e04f854f1a43b0ddd1ce62e1002a3c7aba47eaf018b79f9f0f336943e57,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110522.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110522.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110522.pdf,false,110522.pdf,,,,110522,2011-05-22,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,05-22-2011,23:15,00054,EI/129,Required Evacuation - LTA (>3 days) - Other,1,,,,27e150785bf0a5745cd0f6e2d593e67479dc24613b62fa0086da7d7bdf1b481c,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110531.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110531.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110531.pdf,false,110531.pdf,,,,110531,2011-05-31,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,05-31-2011,20:10,G06358,GB/189,Fire - Incident >$25K,1,,,,3e0634a006cb17fa9ed221b79f500f8da97b2e35908562372d97341b9ff60f8f,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110606-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110606-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110606-pdf.pdf,false,110606-pdf.pdf,,,,110606-pdf,2011-06-06,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,06-06-2011,13:55,G21790,GC/338,Required Evacuation - LTA (>3 days) - Other,1,,,,255996055f9dbeefd8fea2e3b44b491fdc73ca2b66163989d9130e3839b591f5,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110613-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110613-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110613-pdf.pdf,false,110613-pdf.pdf,,,,110613-pdf,2011-06-13,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,06-13-2011,10:45,G22188,MI/A5,Crane,1,,,,a0d3bab983ca953542e26b9e4fd263daf68f42588ccc4e2e57a55779c496e90b,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110705.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110705.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110705.pdf,false,110705.pdf,,,,110705,2011-07-05,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,07-05-2011,15:30,G02323,EI/360,Required Evacuation - LTA (>3 days) - Other,1,,,,cf445ebc1a8e3112c756d03ed0822467d0ff7b938d564a9502feddb97cbf1148,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110722-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110722-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110722-pdf.pdf,false,110722-pdf.pdf,,,,110722-pdf,2011-07-22,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,07-22-2011,00:15,G26419,WR/969,Pollution - Other,1,,,,127c3a98a347ff51e42fa89527ca7aed3f35cb7bd28d330a03a6fb7f50f1917f,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110730.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110730.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110730.pdf,false,110730.pdf,,,,110730,2011-07-30,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,07-30-2011,15:00,G27036,EC/34,Pollution - Other,1,,,,0c3cc0769f1f2cde5a4e88892d2f58af968ad912c1a3d51ccf4d38b99ae48ea7,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110731.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110731.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/reports/110731.pdf,false,110731.pdf,,,,110731,2011-07-31,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,07-31-2011,07:49,G02274,VR/369,Crane,1,,,,dae0256e2d5555ba251719714aa30be30b7d640ae7eb9d6d74f1f48ec5dc89b5,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2003,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/04-may-2003-p00301.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/04-may-2003-p00301.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/04-may-2003-p00301.pdf,false,04-may-2003-p00301.pdf,,,p00301,04-may-2003,2003-05-04,2003,false,,no_area_block_in_filename,05-04-2003,07:40,P00301,LB/6488,Crane,1,,,,6eac5d04d2c614f9797dfe331690e6958b57c062175dec44d55640b8e46bc503,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2004,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/040219-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/040219-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/040219-pdf.pdf,false,040219-pdf.pdf,,,,040219-pdf,2004-02-19,2004,false,,archive_yymmdd_filename;no_area_block_in_filename,02-19-2004,20:45,G02388,HI/563,Fire,1,,,,82b790a74aaabc698435d9c36000a08138eeea88dfc22cea59a3cbe943f7394f,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2004,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/041223-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/041223-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/041223-pdf.pdf,false,041223-pdf.pdf,,,,041223-pdf,2004-12-23,2004,false,,archive_yymmdd_filename;no_area_block_in_filename,12-23-2004,14:20,G02910,EI/327,Explosion - Fire,1,,,,b25f1c4c3b576adbca0475126f7ded19e8600f8d2678087abd387a24b2a270c3,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2006,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/060906-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/060906-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/060906-pdf.pdf,false,060906-pdf.pdf,,,,060906-pdf,2006-09-06,2006,false,,archive_yymmdd_filename;no_area_block_in_filename,09-06-2006,08:00,00336,SS/33,Required Evacuation - LTA (>3 days),1,,,,e62370da56a87caa68c9aed5416fc75d65473fe4d101417e87772aa9a6a898dc,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2006,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/061118-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/061118-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/061118-pdf.pdf,false,061118-pdf.pdf,,,,061118-pdf,2006-11-18,2006,false,,archive_yymmdd_filename;no_area_block_in_filename,11-18-2006,13:15,G12761,WC/130,Pollution - Surface Equipment Failure or Procedures,1,,,,9197d3c7081612d6cdbd21f1c604db9f06abe3d4f7d04a5aff7d93aa6d006460,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110210-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110210-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110210-pdf.pdf,false,110210-pdf.pdf,,,,110210-pdf,2011-02-10,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,02-10-2011,09:45,G15740,GA/151,Fire - Other,1,,,,c6dcd98f450bd287e776c76be5400a2ce36b7d5365468b58cefec98a8e3b4c13,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110329-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110329-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110329-pdf.pdf,false,110329-pdf.pdf,,,,110329-pdf,2011-03-29,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,03-29-2011,04:00,G16770,GC/641,Other,1,,,,af35dbc9da75225c09c1643ee5a46e3fec7811f7459aa3ec9f2beee114578831,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110331-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110331-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110331-pdf.pdf,false,110331-pdf.pdf,,,,110331-pdf,2011-03-31,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,03-31-2011,22:20,G19931,MC/243,Fire - Incident >$25K - Other,1,,,,02284f005a77bfe9ef863a1b1e930c72f98345993a26ad4646f08f3645ae2725,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110401-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110401-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110401-pdf.pdf,false,110401-pdf.pdf,,,,110401-pdf,2011-04-01,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,04-01-2011,12:30,00064,SS/114,Fire - Other,1,,,,c6f628663ff9658b7505b9c1418f6bf1cb9a3e99abfba30780506e05a0a7bce4,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110501-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110501-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110501-pdf.pdf,false,110501-pdf.pdf,,,,110501-pdf,2011-05-01,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,05-01-2011,11:00,G04453,EI/240,Required Evacuation- RW/JT (<3 days) - Fire - Other,1,,,,298d1d54daadacbdbce108b63a1d7e542adeac3ea6eccd834d51b99e588ce39d,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110510-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110510-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/110510-pdf.pdf,false,110510-pdf.pdf,,,,110510-pdf,2011-05-10,2011,false,,archive_yymmdd_filename;no_area_block_in_filename,05-10-2011,09:30,00438,EI/175,Crane,1,,,,8d5aa950c224b0e6e9ebfeaf5067633791af637be39e46a767365c7ddd693f52,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2008,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/12-dec-2008-p00216.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/12-dec-2008-p00216.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/12-dec-2008-p00216.pdf,false,12-dec-2008-p00216.pdf,,,p00216,12-dec-2008,2008-12-12,2008,false,,no_area_block_in_filename,12-12-2008,07:50,P00216,LA6862,LTA (>3 days) Required Evacuation,1,,,,c1085fe32db1d53bd43d45039d351e57afcc9157bb8fb8511736ac5141513068,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2004,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/25-jul-2004-p00182.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/25-jul-2004-p00182.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/safety/25-jul-2004-p00182.pdf,false,25-jul-2004-p00182.pdf,,,p00182,25-jul-2004,2004-07-25,2004,false,,no_area_block_in_filename,07-25-2004,17:00,P00182,SM6683,Injury,1,,,,6feb788887b91222f62b6f3b28a8f36338e12db6a0ea5db7d96a5431cbfaee85,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2003,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/summaries/030521-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/summaries/030521-pdf.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/summaries/030521-pdf.pdf,false,030521-pdf.pdf,,,,030521-pdf,2003-05-21,2003,false,,archive_yymmdd_filename;no_area_block_in_filename,05-21-2003,04:00,G14658,MC/822,Pollution,1,,,,d34a71a29a8cf864f4c8af727bc4249954300d2f0e7c640162aa04dc4851a9fe,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2004,,0,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/supporting-document/16-feb-2004-p00240.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/supporting-document/16-feb-2004-p00240.pdf,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/supporting-document/16-feb-2004-p00240.pdf,false,16-feb-2004-p00240.pdf,,,p00240,16-feb-2004,2004-02-16,2004,false,,no_area_block_in_filename,02-16-2004,07:48,P00240,LA/6659,Electrical,1,,,,f3a82963648b2334876165bf993227707f4e171382f923d2e93c89cd131a9dd6,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2019,,0,/sites/bsee.gov/files/kc686-7aug2019-llog-12apr2020-v2.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc686-7aug2019-llog-12apr2020-v2.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc686-7aug2019-llog-12apr2020-v2.pdf,false,kc686-7aug2019-llog-12apr2020-v2.pdf,KC,686,llog 12apr2020,7aug2019,2019-08-07,2019,false,-v2,multiple_date_tokens:2,08-07-2019,04:30,G33341,KC 686,"Injury Required Evacuation, LTA (>3 days)",1,,,,a54d845575c327cabd3dc4139ced48cedd47e6c53ed49ca0e7d68d5c45f0f4b0,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2018,,0,/sites/bsee.gov/files/kc875-anadarko-21apr2018.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-21apr2018.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-21apr2018.pdf,false,kc875-anadarko-21apr2018.pdf,KC,875,anadarko,21apr2018,2018-04-21,2018,false,,,04-21-2018,09:00,G21444,KC 875,LTA (>3 days),1,,,,7afea26dc5f35f5a024061f5d9f59b05103dea442350bb9c84959699d15a651d,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2019,,0,/sites/bsee.gov/files/kc875-anadarko-26apr2019.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-26apr2019.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-26apr2019.pdf,false,kc875-anadarko-26apr2019.pdf,KC,875,anadarko,26apr2019,2019-04-26,2019,false,,,04-26-2019,03:55,G21444,KC 875,"Injury, Required Evac., LTA (>3 days)",1,,,,edbb4c2a683e7994ac4515cc6d8d0b1b058963880ce39260317462842e04bfff,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2019,,0,/sites/bsee.gov/files/kc875-anadarko-28may2019.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-28may2019.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-28may2019.pdf,false,kc875-anadarko-28may2019.pdf,KC,875,anadarko,28may2019,2019-05-28,2019,false,,,05-28-2019,21:00,G21444,KC 875,Incident / Required Muster,1,,,,104868632abcdf5b4db48be7b1c1b4a351d01fb3e5f95b944ee95e24ffb1639e,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2018,,0,/sites/bsee.gov/files/kc918-anadarko-16nov2018.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc918-anadarko-16nov2018.pdf,https://www.bsee.gov/sites/bsee.gov/files/kc918-anadarko-16nov2018.pdf,false,kc918-anadarko-16nov2018.pdf,KC,918,anadarko,16nov2018,2018-11-16,2018,false,,,11-16-2018,15:30,G32654,KC 918,"Injury, Required Evac",1,,,,6979800ebc5c4f684a601a08be0f4d35a3790f67ecfb7a97f6948600474e7755,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2019,,0,/sites/bsee.gov/files/mc-109-14feb19.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-109-14feb19.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-109-14feb19.pdf,false,mc-109-14feb19.pdf,MC,109,,14feb19,2019-02-14,2019,false,,no_operator_in_filename,02-14-2019,01:00,G05825,MC 109,Explosion,1,,,,e523cc66471f31ddcdf5cdae03fde671134a7ce826f83ae3579eadcb342de538,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2020,,0,/sites/bsee.gov/files/mc-194-enven-20-jan-2020.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-194-enven-20-jan-2020.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-194-enven-20-jan-2020.pdf,false,mc-194-enven-20-jan-2020.pdf,MC,194,enven,20-jan-2020,2020-01-20,2020,false,,,01-20-2020,10:00,G02638,MC 194,Injury - Required Evacuation - Crane,1,,,,b2febb71716d60c5987b5f5a63f9dd5deed4eb1e3f87dcf5736abd234571e729,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2019,,0,/sites/bsee.gov/files/mc-199-01apr2019.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-199-01apr2019.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-199-01apr2019.pdf,false,mc-199-01apr2019.pdf,MC,199,,01apr2019,2019-04-01,2019,false,,no_operator_in_filename,04-01-2019,00:55,G32301,MC 199,Pollution,1,,,,149bcfea727dfac5d08e11e3236c57d7038fc4f5a4bcc4f71114bdc5d1ea702e,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2019,,0,/sites/bsee.gov/files/mc-208-murphy-exploration-12-nov-2019.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-208-murphy-exploration-12-nov-2019.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-208-murphy-exploration-12-nov-2019.pdf,false,mc-208-murphy-exploration-12-nov-2019.pdf,MC,208,murphy exploration,12-nov-2019,2019-11-12,2019,false,,,11-12-2019,12:00,G32303,MC 208,Damaged/Disabled Safety Sys.SCSSV,1,,,,fa810c6d3d8f11d1ce60bda3acadd7b3cc986c2d8f8078ec0c25b229c52a204a,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2020,,0,/sites/bsee.gov/files/mc-243a-wt-energy-vi-llc-18-oct-2020.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-243a-wt-energy-vi-llc-18-oct-2020.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-243a-wt-energy-vi-llc-18-oct-2020.pdf,false,mc-243a-wt-energy-vi-llc-18-oct-2020.pdf,MC,243A,wt energy vi llc,18-oct-2020,2020-10-18,2020,false,,,10-18-2020,08:20,G19931,MC 243,Other Injury - Amputated fingertip. Required Evacuation - RW/JT (>3 days),1,,,,76e7a22ab2a59089ac2dc6a05ed25a0ebf0df7a60f9987003ee8f64ccef93838,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2020,,0,/sites/bsee.gov/files/mc-392-shell-23-nov-2020.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-392-shell-23-nov-2020.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-392-shell-23-nov-2020.pdf,false,mc-392-shell-23-nov-2020.pdf,MC,392,shell,23-nov-2020,2020-11-23,2020,false,,,11-23-2020,07:00,G26253,MC 392,Injury - required evacuation - LTA (>3 days),1,,,,5fd88eccc927a5e5887e870076e22fcc39266ca22d69eb29aacf958210144fb3,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2019,,0,/sites/bsee.gov/files/mc-437-6may19.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-437-6may19.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-437-6may19.pdf,false,mc-437-6may19.pdf,MC,437,,6may19,2019-05-06,2019,false,,no_operator_in_filename,05-06-2019,07:48,G33733,MC 437,Damaged/Disabled Safety Sys.,1,,,,7088e4de863c77b481f96f7a8079a31d639b00214afc3dfd3c31376ab0280d38,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2021,,0,/sites/bsee.gov/files/mc-437-a-shell-30-nov-2021.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-437-a-shell-30-nov-2021.pdf,https://www.bsee.gov/sites/bsee.gov/files/mc-437-a-shell-30-nov-2021.pdf,false,mc-437-a-shell-30-nov-2021.pdf,MC,437 A,shell,30-nov-2021,2021-11-30,2021,false,,,11-30-2021,19:17,G33733,MC 437,Fire -  INCIDENT >$25K 701 generator enclosure  - REQUIRED MUSTER,1,,,,6f2d6861259adc3298847b8c31cec8186f3636e9573a9830939b40b2332b820d,
